timestep,total_throughput,agent_0_path,agent_0_cwnd,agent_1_path,agent_1_cwnd,agent_2_path,agent_2_cwnd,agent_3_path,agent_3_cwnd,agent_4_path,agent_4_cwnd,agent_5_path,agent_5_cwnd,agent_6_path,agent_6_cwnd,agent_7_path,agent_7_cwnd,agent_8_path,agent_8_cwnd,agent_9_path,agent_9_cwnd,path_1_load,path_2_load,path_3_load,path_1_loss,path_2_loss,path_3_loss,total_loss
234,61.796875,path_1,5.0,path_1,11.17,path_1,4.0,path_1,6.5,path_1,2.0,path_1,3.0,path_1,8.0,path_1,9.62,path_1,5.5,path_1,7.0,50.8,0,2.0,0.0,0.0,0.0,0.0
235,59.171875,path_3,2.0,path_1,12.17,path_1,5.0,path_1,7.5,path_1,3.0,path_1,4.0,path_1,9.0,path_3,2.0,path_1,6.5,path_1,8.0,61.8,0,0,0.0,0.0,0.0,0.0
236,67.171875,path_1,2.0,path_1,13.17,path_1,6.0,path_1,8.5,path_1,4.0,path_1,5.0,path_1,10.0,path_1,2.0,path_1,7.5,path_1,9.0,55.17,0,4.0,0.0,0.0,0.0,0.0
237,77.171875,path_1,3.0,path_1,14.17,path_1,7.0,path_1,9.5,path_1,5.0,path_1,6.0,path_1,11.0,path_1,3.0,path_1,8.5,path_1,10.0,67.17,0,0,0.0,0.0,0.0,0.0
238,87.171875,path_1,4.0,path_1,15.17,path_1,8.0,path_1,10.5,path_1,6.0,path_1,7.0,path_1,12.0,path_1,4.0,path_1,9.5,path_1,11.0,77.17,0,0,0.0,0.0,0.0,0.0
239,88.671875,path_1,5.0,path_1,16.17,path_1,9.0,path_1,11.5,path_1,7.0,path_1,8.0,path_1,13.0,path_1,5.0,path_2,2.0,path_1,12.0,87.17,0,0,0.0,0.0,0.0,0.0
240,97.671875,path_1,6.0,path_1,17.17,path_1,10.0,path_1,12.5,path_1,8.0,path_1,9.0,path_1,14.0,path_1,6.0,path_1,2.0,path_1,13.0,86.67,2.0,0,0.0,0.0,0.0,0.0
241,107.671875,path_1,7.0,path_1,18.17,path_1,11.0,path_1,13.5,path_1,9.0,path_1,10.0,path_1,15.0,path_1,7.0,path_1,3.0,path_1,14.0,97.67,0,0,0.0,0.0,0.0,0.0
242,52.3359375,path_1,3.5,path_1,9.09,path_1,5.5,path_1,6.75,path_1,4.5,path_1,5.0,path_1,7.5,path_2,2.0,path_1,1.5,path_1,7.0,107.67,0,0,7.67,0.0,0.0,7.67
243,61.3359375,path_1,4.5,path_1,10.09,path_1,6.5,path_1,7.75,path_1,5.5,path_1,6.0,path_1,8.5,path_1,2.0,path_1,2.5,path_1,8.0,50.34,2.0,0,0.0,0.0,0.0,0.0
244,71.3359375,path_1,5.5,path_1,11.09,path_1,7.5,path_1,8.75,path_1,6.5,path_1,7.0,path_1,9.5,path_1,3.0,path_1,3.5,path_1,9.0,61.34,0,0,0.0,0.0,0.0,0.0
245,73.3359375,path_1,6.5,path_1,12.09,path_1,8.5,path_1,9.75,path_1,7.5,path_1,8.0,path_1,10.5,path_1,4.0,path_1,4.5,path_2,2.0,71.34,0,0,0.0,0.0,0.0,0.0
246,72.8359375,path_1,7.5,path_1,13.09,path_1,9.5,path_1,10.75,path_1,8.5,path_1,9.0,path_2,2.0,path_1,5.0,path_1,5.5,path_1,2.0,71.34,2.0,0,0.0,0.0,0.0,0.0
247,81.8359375,path_1,8.5,path_1,14.09,path_1,10.5,path_1,11.75,path_1,9.5,path_1,10.0,path_1,2.0,path_1,6.0,path_1,6.5,path_1,3.0,70.84,2.0,0,0.0,0.0,0.0,0.0
248,83.3359375,path_1,9.5,path_1,15.09,path_1,11.5,path_1,12.75,path_2,2.0,path_1,11.0,path_1,3.0,path_1,7.0,path_1,7.5,path_1,4.0,81.84,0,0,0.0,0.0,0.0,0.0
249,92.3359375,path_1,10.5,path_1,16.09,path_1,12.5,path_1,13.75,path_1,2.0,path_1,12.0,path_1,4.0,path_1,8.0,path_1,8.5,path_1,5.0,81.34,2.0,0,0.0,0.0,0.0,0.0
250,102.3359375,path_1,11.5,path_1,17.09,path_1,13.5,path_1,14.75,path_1,3.0,path_1,13.0,path_1,5.0,path_1,9.0,path_1,9.5,path_1,6.0,92.34,0,0,0.0,0.0,0.0,0.0
251,47.41796875,path_2,2.0,path_1,8.54,path_1,6.75,path_1,7.38,path_1,1.5,path_1,6.5,path_1,2.5,path_1,4.5,path_1,4.75,path_1,3.0,102.34,0,0,2.34,0.0,0.0,2.34
